Time,CO2aq_FT,HCO3_FT,CO32_FT,H_FT,OH_FT,NH4_FT,NH3_FT,NO2_FT,Fishweight_FT,Fish_Biomass_FT,CO2aq_B1,HCO3_B1,CO32_B1,H_B1,OH_B1,NH4_B1,NH3_B1,NO2_B1,AOB_B1,NOB_B1,CO2aq_DGS,HCO3_DGS,CO32_DGS,H_DGS,OH_DGS,NH4_DGS,NH3_DGS,NO2_DGS
1.5908127922899647e-05,0.22675766891981433,3.277295672388769,0.0018551526650623525,0.0005577110956874645,7.584444977234441e-05,5.5171422595880804e-11,5.463730646249591e-14,4.309932892744396e-43,70.00000000035463,36750.00000018619,0.22675768917335032,3.2773208577144413,0.0018299472415475165,0.0005944867775918691,5.596996234986219e-05,5.494326349803103e-19,7.114857815726774e-22,1.6250985467219965e-26,959999.9999823242,479999.9999911621,0.2267576618791912,3.2772956720391413,0.0018551526643970173,0.0005577110964377133,7.584444930872377e-05,4.2026866749824465e-27,6.762780774624193e-30,1.1296651751638873e-34
1.8733432083677297e-05,0.22675776153033458,3.2772194065679563,0.0019313261582177765,0.0006066946885000425,4.87468771197979e-05,6.49801777987054e-11,5.410190946638062e-14,8.525463002747088e-43,70.00000000041761,36750.00000021926,0.2267577879795649,3.2772519119448638,0.001898794515493979,0.0006430472080732919,3.578227846377853e-05,7.616872150794817e-19,8.314246429127774e-22,2.2968614461157888e-26,959999.9999791849,479999.99998959247,0.22675775323928696,3.277219406156436,0.0019313261572329694,0.000606694689374474,4.874687676578507e-05,6.837084984851243e-27,9.371833953816625e-30,1.9079754846810897e-34
2.1558736244454948e-05,0.22675786205879653,3.277161148750485,0.0019894837300721098,0.000647319167799606,3.1314030203299014e-05,7.478775117570036e-11,5.474831060082959e-14,1.5373075264674624e-42,70.0000000004806,36750.00000025233,0.22675789447831088,3.2772001786115843,0.0019504216605710249,0.0006819981749559957,2.321295271769114e-05,1.0085479480638423e-18,9.6872003250004e-22,3.0980123978044865e-26,959999.9999760457,479999.99998802284,0.22675785251732422,3.277161148277107,0.0019894837287313754,0.0006473191687553019,3.1314029952235976e-05,1.039848165815882e-26,1.241753953073632e-29,2.990100695019069e-34
2.784187928015153e-05,0.22675810679002853,3.2770804747242748,0.002069913654029134,0.000710122975963926,1.3932016687043753e-05,9.659729313000055e-11,5.752956258194433e-14,4.516162888563121e-42,70.00000000062066,36750.00000032587,0.22675815130195415,3.2771303844335593,0.0020199597055273345,0.0007395137111802475,1.1448054372595359e-05,1.6816905642082253e-18,1.2835907661963612e-21,5.334875841752857e-26,959999.9999690644,479999.9999845322,0.2267580944677578,3.277080474113372,0.0020699136518591977,0.0007101229769999086,1.3932016602893151e-05,2.2346120987093687e-26,2.0622519553208165e-29,6.728049221673803e-34
3.412502231584811e-05,0.22675837000361165,3.277043385984582,0.0021067398090843406,0.0007418211356088548,9.06660590900322e-06,1.1840498046584088e-10,6.216529598533839e-14,1.0554454566143674e-41,70.00000000076072,36750.00000039941,0.2267584246375823,3.277098916400252,0.0020511550937337333,0.0007671072212259083,8.120298135935114e-06,2.526123529075198e-18,1.619548813984487e-21,8.235424633274438e-26,959999.9999620831,479999.99998104153,0.22675835490054064,3.2770433852360985,0.002106739806140705,0.0007418211366726521,9.066605888256802e-06,4.1105412469556415e-26,3.0928372134736357e-29,1.2774026230191545e-33
4.0408165351544695e-05,0.22675864185044467,3.2770271156003727,0.00212273897540005,0.0007556037595818111,7.121281437356391e-06,1.402123473571778e-10,6.712133686100079e-14,2.1272880657951768e-41,70.00000000090078,36750.000000472945,0.22675870526626732,3.277084841226542,0.002064950329285047,0.0007790325409474994,6.5317969874890235e-06,3.541852149021774e-18,1.9779944153131497e-21,1.1831108434438767e-25,959999.9999551018,479999.9999775509,0.22675862396657126,3.2770271147142096,0.0021227389717809178,0.000755603760710896,7.121281426916016e-06,6.821366134722042e-26,4.3559922981750575e-29,2.1731418894880927e-33
4.669130838724128e-05,0.22675891709088541,3.277019198884267,0.002130381080010373,0.0007618801642383695,6.030192955558128e-06,1.620197623572815e-10,7.202913196582496e-14,3.8699335764538626e-41,70.00000000104085,36750.00000054648,0.22675898875044556,3.2770777329214846,0.0020717758406994325,0.000784728584522198,5.686599302330535e-06,4.728863239333346e-18,2.3691067940535472e-21,1.6173044995538792e-25,959999.9999481204,479999.9999740602,0.22675889642620733,3.2770191978603536,0.0021303810757859333,0.0007618801654919322,6.030192947802156e-06,1.0520826511348275e-25,5.892460450465362e-29,3.424699034741785e-33
5.38315763816656e-05,0.22675923168312453,3.2770146508317413,0.002134615255042959,0.000765457470941811,5.687202100611598e-06,1.868017954888927e-10,7.788136425772266e-14,6.981580506138746e-41,70.00000000120002,36750.00000063005,0.22675931255444418,3.277073647377585,0.0020755383653391175,0.0007880020276591846,5.522215060680267e-06,6.285711437217369e-18,2.8656330648598562e-21,2.2110257826053466e-25,959999.9999401869,479999.9999700934,0.22675920785829135,3.277014649651253,0.002134615250163722,0.0007654574723755276,5.6872020983805305e-06,1.6120184003773865e-25,8.038623939575007e-29,5.36900190803755e-33
6.0971844376089925e-05,0.22675954716462932,3.277012264521507,0.002136686798519158,0.0007673017258057716,5.7746802402013595e-06,2.1158331518783714e-10,8.424685230253598e-14,1.1713385208696432e-40,70.0000000013592,36750.00000071361,0.2267596372116878,3.2770715900942684,0.0020772717761473676,0.0007895457229668612,5.6580501173580835e-06,8.06373379392749e-18,3.427268794655901e-21,2.924573336435589e-25,959999.9999322533,479999.99996612663,0.22675952017963816,3.2770122631844387,0.002136686792990606,0.0007673017274296414,5.774680242010279e-06,2.3420422850799864e-25,1.069374806867925e-28,7.979170803110529e-33
6.811211237051425e-05,0.22675986314607982,3.277011089080554,0.0021375469727691844,0.0007679455538549849,5.873600744175293e-06,2.363643045698902e-10,9.114248030503084e-14,1.858566626152256e-40,70.00000000151837,36750.000000797176,0.22675996230163448,3.2770705722634594,0.002077965301737982,0.0007899844416600814,5.729226492309751e-06,1.0062923631662728e-17,4.061120569781268e-21,3.7736618358595796e-25,959999.9999243197,479999.99996215984,0.2267598330009278,3.277011087586904,0.0021375469665908978,0.0007679455556669241,5.8736007452614185e-06,3.264712153209125e-25,1.3950709441147408e-28,1.1385049103767314e-32
7.525238036493857e-05,0.2267601793324799,3.277010457850797,0.002137862730872548,0.0007679496981055727,5.877458546916323e-06,2.6114486786628055e-10,9.846401702717719e-14,2.8218102784165458e-40,70.00000000167755,36750.00000088074,0.22676028753040722,3.2770699506675003,0.0020782624536466675,0.000789935649645248,5.7094046656764e-06,1.2283276457127553e-17,4.7721167536508865e-21,4.775362287020371e-25,959999.9999163861,479999.99995819305,0.2267601460271642,3.2770104562005633,0.0021378627240473866,0.000767949700106142,5.87745854518745e-06,4.402585573775498e-25,1.790546149672486e-28,1.5733395474968794e-32
9.596817771474487e-05,0.22676109652084409,3.2770087902800475,0.0021386151869255796,0.0007677814135207115,5.871832605732572e-06,3.330384235537518e-10,1.2108741191238474e-13,8.357818379844843e-40,70.00000000213936,36750.00000112319,0.22676123090574404,3.2770682432155644,0.0020790288068991535,0.0007897463342696587,5.699703176839767e-06,1.9976709358606642e-17,7.293751062629788e-21,8.78175304394032e-25,959999.9998933686,479999.9999466843,0.22676105404704577,3.277008788175505,0.0021386151782365813,0.0007677814160781969,5.871832599078293e-06,9.214039176204783e-25,3.453238468867807e-28,3.6126467127499445e-32
0.00011668397506455118,0.22676201347142452,3.2770072993348958,0.002139191255163405,0.0007674285432104097,5.857770969360768e-06,4.0493044531716967e-10,1.452432415171576e-13,1.979762169858771e-39,70.00000000260117,36750.00000136564,0.2267621740038141,3.2770666782303812,0.0020796529706201723,0.0007894191079518271,5.694003055237975e-06,2.9531705586695315e-17,1.0502983450973475e-20,1.4689105948026304e-24,959999.999870351,479999.9999351755,0.22676196182911978,3.2770072967760355,0.002139191244617436,0.0007674285463268475,5.857770958544768e-06,1.6592803990747484e-24,6.0096389508436545e-28,7.140392843260534e-32
0.00013739977241435748,0.22676293007291995,3.277005719220167,0.0021398568420642264,0.0007671838422918238,5.862010977859206e-06,4.768216697848311e-10,1.7019487756887454e-13,4.083995539538787e-39,70.00000000306298,36750.00000160809,0.22676311674343547,3.2770650595946793,0.002080331143263076,0.0007891580817097305,5.700135688424613e-06,4.094826459621244e-17,1.4400149193908606e-20,2.293569299203611e-24,959999.9998473335,479999.99992366676,0.226762869262085,3.2770057162069826,0.0021398568296626384,0.000767183845964826,5.862010963055947e-06,2.707199056567255e-24,9.665230059747508e-28,1.2772887832981356e-31
